# test name,category,chain exploitable,CWE,Benchmark version: 0.2.0,2026-04-07
# Authentication Bypass -> Injection Chains
chain_auth_sqli_vuln,unauth_injection,true,89
chain_auth_sqli_safe,unauth_injection,false,89
chain_auth_cmdi_vuln,unauth_injection,true,78
chain_auth_cmdi_safe,unauth_injection,false,78
chain_jwt_none_sqli_vuln,unauth_injection,true,89
chain_jwt_none_sqli_safe,unauth_injection,false,89
chain_session_expire_cmdi_vuln,unauth_injection,true,78
chain_session_expire_cmdi_safe,unauth_injection,false,78
chain_ip_allowlist_sqli_vuln,unauth_injection,true,89
chain_ip_allowlist_sqli_safe,unauth_injection,false,89
chain_oauth_scope_cmdi_vuln,unauth_injection,true,78
chain_oauth_scope_cmdi_safe,unauth_injection,false,78
chain_default_creds_sqli_vuln,unauth_injection,true,89
chain_default_creds_sqli_safe,unauth_injection,false,89
chain_mfa_bypass_sqli_vuln,unauth_injection,true,89
chain_mfa_bypass_sqli_safe,unauth_injection,false,89
chain_basic_auth_sqli_vuln,unauth_injection,true,89
chain_basic_auth_sqli_safe,unauth_injection,false,89
chain_rbac_missing_sqli_vuln,unauth_injection,true,89
chain_rbac_missing_sqli_safe,unauth_injection,false,89
chain_cookie_replay_cmdi_vuln,unauth_injection,true,78
chain_cookie_replay_cmdi_safe,unauth_injection,false,78
chain_api_key_leak_sqli_vuln,unauth_injection,true,89
chain_api_key_leak_sqli_safe,unauth_injection,false,89
chain_rate_limit_sqli_vuln,unauth_injection,true,89
chain_rate_limit_sqli_safe,unauth_injection,false,89
# SSRF Pivot Chains
chain_ssrf_metadata_vuln,ssrf_pivot,true,918
chain_ssrf_metadata_safe,ssrf_pivot,false,918
chain_ssrf_admin_vuln,ssrf_pivot,true,918
chain_ssrf_admin_safe,ssrf_pivot,false,918
chain_ssrf_redis_vuln,ssrf_pivot,true,918
chain_ssrf_redis_safe,ssrf_pivot,false,918
chain_ssrf_k8s_vuln,ssrf_pivot,true,918
chain_ssrf_k8s_safe,ssrf_pivot,false,918
chain_ssrf_consul_vuln,ssrf_pivot,true,918
chain_ssrf_consul_safe,ssrf_pivot,false,918
chain_ssrf_docker_vuln,ssrf_pivot,true,918
chain_ssrf_docker_safe,ssrf_pivot,false,918
chain_ssrf_elasticsearch_vuln,ssrf_pivot,true,918
chain_ssrf_elasticsearch_safe,ssrf_pivot,false,918
chain_ssrf_redirect_vuln,ssrf_pivot,true,918
chain_ssrf_redirect_safe,ssrf_pivot,false,918
chain_ssrf_smtp_vuln,ssrf_pivot,true,918
chain_ssrf_smtp_safe,ssrf_pivot,false,918
chain_ssrf_dns_rebind_vuln,ssrf_pivot,true,918
chain_ssrf_dns_rebind_safe,ssrf_pivot,false,918
chain_ssrf_gcp_metadata_vuln,ssrf_pivot,true,918
chain_ssrf_gcp_metadata_safe,ssrf_pivot,false,918
chain_ssrf_vault_vuln,ssrf_pivot,true,918
chain_ssrf_vault_safe,ssrf_pivot,false,918
chain_ssrf_parser_diff_vuln,ssrf_pivot,true,918
chain_ssrf_parser_diff_safe,ssrf_pivot,false,918
# Compound Injection Chains
chain_sqli_xss_vuln,compound_injection,true,79
chain_sqli_xss_safe,compound_injection,false,79
chain_deser_rce_vuln,compound_injection,true,502
chain_deser_rce_safe,compound_injection,false,502
chain_nosql_xss_vuln,compound_injection,true,79
chain_nosql_xss_safe,compound_injection,false,79
chain_sqli_file_write_vuln,compound_injection,true,89
chain_sqli_file_write_safe,compound_injection,false,89
chain_xss_csrf_vuln,compound_injection,true,79
chain_xss_csrf_safe,compound_injection,false,79
chain_ssti_file_read_vuln,compound_injection,true,94
chain_ssti_file_read_safe,compound_injection,false,94
chain_xxe_ssrf_vuln,compound_injection,true,611
chain_xxe_ssrf_safe,compound_injection,false,611
chain_sqli_cmdi_vuln,compound_injection,true,78
chain_sqli_cmdi_safe,compound_injection,false,78
chain_header_xss_vuln,compound_injection,true,79
chain_header_xss_safe,compound_injection,false,79
chain_yaml_rce_vuln,compound_injection,true,94
chain_yaml_rce_safe,compound_injection,false,94
chain_eval_exfil_vuln,compound_injection,true,94
chain_eval_exfil_safe,compound_injection,false,94
chain_ldap_leak_vuln,compound_injection,true,89
chain_ldap_leak_safe,compound_injection,false,89
chain_template_sqli_vuln,compound_injection,true,94
chain_template_sqli_safe,compound_injection,false,94
# Multi-Stage Attack Chains
chain_upload_rce_vuln,multi_stage,true,434
chain_upload_rce_safe,multi_stage,false,434
chain_log_xss_vuln,multi_stage,true,79
chain_log_xss_safe,multi_stage,false,79
chain_pdf_ssrf_vuln,multi_stage,true,918
chain_pdf_ssrf_safe,multi_stage,false,918
chain_git_hook_rce_vuln,multi_stage,true,78
chain_git_hook_rce_safe,multi_stage,false,78
chain_cache_poison_xss_vuln,multi_stage,true,79
chain_cache_poison_xss_safe,multi_stage,false,79
chain_zip_slip_vuln,multi_stage,true,434
chain_zip_slip_safe,multi_stage,false,434
chain_cron_inject_vuln,multi_stage,true,78
chain_cron_inject_safe,multi_stage,false,78
chain_config_overwrite_vuln,multi_stage,true,94
chain_config_overwrite_safe,multi_stage,false,94
chain_signup_takeover_vuln,multi_stage,true,287
chain_signup_takeover_safe,multi_stage,false,287
chain_csv_cmdi_vuln,multi_stage,true,78
chain_csv_cmdi_safe,multi_stage,false,78
chain_webhook_rce_vuln,multi_stage,true,78
chain_webhook_rce_safe,multi_stage,false,78
chain_symlink_read_vuln,multi_stage,true,22
chain_symlink_read_safe,multi_stage,false,22
chain_env_inject_cmdi_vuln,multi_stage,true,78
chain_env_inject_cmdi_safe,multi_stage,false,78
# Privilege Escalation Chains
chain_user_admin_api_vuln,privesc_chain,true,862
chain_user_admin_api_safe,privesc_chain,false,862
chain_guest_signup_vuln,privesc_chain,true,287
chain_guest_signup_safe,privesc_chain,false,287
chain_viewer_editor_vuln,privesc_chain,true,862
chain_viewer_editor_safe,privesc_chain,false,862
chain_token_scope_vuln,privesc_chain,true,269
chain_token_scope_safe,privesc_chain,false,269
chain_role_param_vuln,privesc_chain,true,915
chain_role_param_safe,privesc_chain,false,915
chain_group_bypass_vuln,privesc_chain,true,862
chain_group_bypass_safe,privesc_chain,false,862
chain_admin_impersonate_vuln,privesc_chain,true,269
chain_admin_impersonate_safe,privesc_chain,false,269
chain_horiz_to_vert_vuln,privesc_chain,true,862
chain_horiz_to_vert_safe,privesc_chain,false,862
chain_api_version_vuln,privesc_chain,true,287
chain_api_version_safe,privesc_chain,false,287
chain_webhook_admin_vuln,privesc_chain,true,862
chain_webhook_admin_safe,privesc_chain,false,862
chain_config_edit_vuln,privesc_chain,true,269
chain_config_edit_safe,privesc_chain,false,269
chain_batch_bypass_vuln,privesc_chain,true,862
chain_batch_bypass_safe,privesc_chain,false,862
chain_graphql_nested_vuln,privesc_chain,true,862
chain_graphql_nested_safe,privesc_chain,false,862
# IDOR Data Leak Chains
